gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
6163416067	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616530179/original.jpg	https://www.inaturalist.org/photos/616530179					2026-02-16T20:40:48Z	Jonathan Newman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jonathan Newman
6163411617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480502726/original.jpg	https://www.inaturalist.org/photos/480502726					2024-11-09T01:38:35Z	Stephen John Davies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen John Davies
6163405404	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618509511/original.jpg	https://www.inaturalist.org/photos/618509511					2026-02-23T00:57:24Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163401315	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/489348138/original.jpg	https://www.inaturalist.org/photos/489348138					2025-02-23T19:27:48Z	RJ Baltierra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	RJ Baltierra
6163375601	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618408148/original.jpg	https://www.inaturalist.org/photos/618408148					2026-02-23T00:43:20Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163375202	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/301700820/original.jpg	https://www.inaturalist.org/photos/301700820					2023-06-19T03:47:12Z	SEBASTIAN MORALES MORALES		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	SEBASTIAN MORALES MORALES
6163374898	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617436917/original.jpg	https://www.inaturalist.org/photos/617436917					2026-02-19T19:40:43Z	lewisbholmes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lewisbholmes
6163368513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/588833881/original.jpg	https://www.inaturalist.org/photos/588833881					2025-10-31T13:42:25Z	pgkaestner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pgkaestner
6163368513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/588833964/original.jpg	https://www.inaturalist.org/photos/588833964					2025-10-31T13:42:25Z	pgkaestner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pgkaestner
6163368513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/588833839/original.jpg	https://www.inaturalist.org/photos/588833839					2025-10-31T13:42:25Z	pgkaestner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pgkaestner
6163368513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/588833802/original.jpg	https://www.inaturalist.org/photos/588833802					2025-10-31T13:42:25Z	pgkaestner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pgkaestner
6163356205	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/489396092/original.jpg	https://www.inaturalist.org/photos/489396092					2025-02-25T19:29:05Z	RJ Baltierra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	RJ Baltierra
6163354384	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618090332/original.jpg	https://www.inaturalist.org/photos/618090332					2026-02-22T00:00:01Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163351767	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617305808/original.jpg	https://www.inaturalist.org/photos/617305808					2025-05-25T15:18:37Z	MercatorH8r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	MercatorH8r
6163350790	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/511019883/original.jpg	https://www.inaturalist.org/photos/511019883					2025-05-23T19:22:32Z	isaeche		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	isaeche
6163349909	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/561608112/original.jpg	https://www.inaturalist.org/photos/561608112					2025-09-01T13:48:11Z	mvc70		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mvc70
6163348142	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618417020/original.jpg	https://www.inaturalist.org/photos/618417020					2026-02-22T22:10:40Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163348077	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618402846/original.jpg	https://www.inaturalist.org/photos/618402846					2026-02-23T00:07:51Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163344862	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618402776/original.jpg	https://www.inaturalist.org/photos/618402776					2026-02-23T00:31:34Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163344862	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618402778/original.jpg	https://www.inaturalist.org/photos/618402778					2026-02-23T00:31:16Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163344606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618402806/original.jpg	https://www.inaturalist.org/photos/618402806					2026-02-23T00:18:14Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163344606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618402804/original.jpg	https://www.inaturalist.org/photos/618402804					2026-02-23T00:18:35Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163344555	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618277168/original.jpg	https://www.inaturalist.org/photos/618277168					2026-02-23T00:00:10Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163344555	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618277162/original.jpg	https://www.inaturalist.org/photos/618277162					2026-02-23T00:00:36Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163341844	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58758413/original.jpg	https://www.inaturalist.org/photos/58758413					2019-11-27T23:33:18Z	Daniel Branch		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Daniel Branch
6163338243	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616321774/original.jpg	https://www.inaturalist.org/photos/616321774					2026-02-16T19:01:16Z	Jonathan Newman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jonathan Newman
6163327331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617723180/original.jpg	https://www.inaturalist.org/photos/617723180					2026-02-21T15:00:10Z	Phil Chaon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Phil Chaon
6163316104	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618402822/original.jpg	https://www.inaturalist.org/photos/618402822					2026-02-23T00:13:55Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163292960	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/612898759/original.jpg	https://www.inaturalist.org/photos/612898759					2026-01-22T16:09:53Z	Peter Archdale		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Peter Archdale
6163290116	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616321811/original.jpg	https://www.inaturalist.org/photos/616321811					2026-02-16T18:59:33Z	Jonathan Newman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jonathan Newman
6163255754	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618402799/original.jpg	https://www.inaturalist.org/photos/618402799					2026-02-23T00:26:14Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163227405	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618404783/original.jpg	https://www.inaturalist.org/photos/618404783					2026-02-12T18:27:49Z	Jonathan Newman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jonathan Newman
6163215117	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618374814/original.jpg	https://www.inaturalist.org/photos/618374814					2026-02-23T11:08:31Z	Guy de Bruyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Guy de Bruyn
6163215117	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618374834/original.jpg	https://www.inaturalist.org/photos/618374834					2026-02-23T11:08:31Z	Guy de Bruyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Guy de Bruyn
6163215117	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618374825/original.jpg	https://www.inaturalist.org/photos/618374825					2026-02-23T11:08:31Z	Guy de Bruyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Guy de Bruyn
6163214973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618402771/original.jpg	https://www.inaturalist.org/photos/618402771					2026-02-23T00:36:21Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163213639	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618417579/original.jpg	https://www.inaturalist.org/photos/618417579					2026-02-22T18:49:54Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163213639	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618417588/original.jpg	https://www.inaturalist.org/photos/618417588					2026-02-22T18:49:53Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163210287	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/489396031/original.jpg	https://www.inaturalist.org/photos/489396031					2025-02-25T19:25:56Z	RJ Baltierra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	RJ Baltierra
6163203331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618090371/original.jpg	https://www.inaturalist.org/photos/618090371					2026-02-21T23:44:49Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163202652	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618276580/original.jpg	https://www.inaturalist.org/photos/618276580					2026-02-20T21:50:41Z	mattbeagle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mattbeagle
6163201015	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616448743/original.jpg	https://www.inaturalist.org/photos/616448743					2026-02-15T20:43:07Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163194144	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618277177/original.jpg	https://www.inaturalist.org/photos/618277177					2026-02-22T23:58:11Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163188563	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500107873/original.jpg	https://www.inaturalist.org/photos/500107873					2025-02-08T02:04:37Z	Julien Renoult		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Julien Renoult
6163188563	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500107878/original.jpg	https://www.inaturalist.org/photos/500107878					2025-02-08T02:04:41Z	Julien Renoult		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Julien Renoult
6163188241	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618088256/original.jpg	https://www.inaturalist.org/photos/618088256					2026-02-22T00:32:14Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163187700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618088247/original.jpg	https://www.inaturalist.org/photos/618088247					2026-02-22T00:34:01Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413350/original.jpg	https://www.inaturalist.org/photos/617413350					2026-02-19T01:02:14Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413397/original.jpg	https://www.inaturalist.org/photos/617413397					2026-02-19T01:02:25Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413500/original.jpg	https://www.inaturalist.org/photos/617413500					2026-02-19T00:58:07Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413688/original.jpg	https://www.inaturalist.org/photos/617413688					2026-02-19T00:58:36Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413431/original.jpg	https://www.inaturalist.org/photos/617413431					2026-02-19T00:57:47Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413544/original.jpg	https://www.inaturalist.org/photos/617413544					2026-02-19T00:58:17Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413685/original.jpg	https://www.inaturalist.org/photos/617413685					2026-02-19T00:58:55Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413509/original.jpg	https://www.inaturalist.org/photos/617413509					2026-02-19T00:58:17Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413668/original.jpg	https://www.inaturalist.org/photos/617413668					2026-02-19T00:58:35Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413372/original.jpg	https://www.inaturalist.org/photos/617413372					2026-02-19T01:02:24Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413447/original.jpg	https://www.inaturalist.org/photos/617413447					2026-02-19T00:58:01Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413735/original.jpg	https://www.inaturalist.org/photos/617413735					2026-02-19T01:01:30Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413603/original.jpg	https://www.inaturalist.org/photos/617413603					2026-02-19T00:58:25Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413590/original.jpg	https://www.inaturalist.org/photos/617413590					2026-02-19T00:58:26Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413313/original.jpg	https://www.inaturalist.org/photos/617413313					2026-02-19T01:02:06Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413731/original.jpg	https://www.inaturalist.org/photos/617413731					2026-02-19T00:58:55Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413435/original.jpg	https://www.inaturalist.org/photos/617413435					2026-02-19T00:58:01Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413379/original.jpg	https://www.inaturalist.org/photos/617413379					2026-02-19T01:02:14Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413732/original.jpg	https://www.inaturalist.org/photos/617413732					2026-02-19T01:01:30Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163183426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617413340/original.jpg	https://www.inaturalist.org/photos/617413340					2026-02-19T01:02:06Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6163178306	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/91164612/original.jpeg	https://www.inaturalist.org/photos/91164612					2020-06-23T04:38:00Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163178306	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/91164561/original.jpeg	https://www.inaturalist.org/photos/91164561					2020-06-23T04:37:49Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163177132	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/461545377/original.jpg	https://www.inaturalist.org/photos/461545377					2024-11-18T17:21:22Z	cmmteixeira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cmmteixeira
6163173879	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618090152/original.jpg	https://www.inaturalist.org/photos/618090152					2026-02-22T00:25:33Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163169973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616484897/original.jpg	https://www.inaturalist.org/photos/616484897					2026-02-15T22:06:02Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163155268	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617103287/original.jpg	https://www.inaturalist.org/photos/617103287					2026-02-18T19:59:38Z	oik0s		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oik0s
6163155268	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617103329/original.jpg	https://www.inaturalist.org/photos/617103329					2026-02-18T20:02:36Z	oik0s		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oik0s
6163155268	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617103248/original.jpg	https://www.inaturalist.org/photos/617103248					2026-02-18T20:02:46Z	oik0s		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oik0s
6163152498	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618408420/original.jpg	https://www.inaturalist.org/photos/618408420					2026-02-23T00:44:22Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163152498	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618408345/original.jpg	https://www.inaturalist.org/photos/618408345					2026-02-23T00:44:23Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163152498	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618408422/original.jpg	https://www.inaturalist.org/photos/618408422					2026-02-23T00:44:22Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163152498	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618408433/original.jpg	https://www.inaturalist.org/photos/618408433					2026-02-23T00:44:22Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163152498	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618408349/original.jpg	https://www.inaturalist.org/photos/618408349					2026-02-23T00:44:23Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163152498	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618408356/original.jpg	https://www.inaturalist.org/photos/618408356					2026-02-23T00:44:23Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163137548	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479868593/original.jpeg	https://www.inaturalist.org/photos/479868593					2025-02-10T17:12:32Z	Klas Karlsson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Klas Karlsson
6163125292	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618088237/original.jpg	https://www.inaturalist.org/photos/618088237					2026-02-22T00:35:38Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163125007	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617143229/original.jpg	https://www.inaturalist.org/photos/617143229					2022-07-26T22:00:45Z	ezau_balvaneda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ezau_balvaneda
6163125007	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617143231/original.jpg	https://www.inaturalist.org/photos/617143231					2022-07-26T21:55:51Z	ezau_balvaneda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ezau_balvaneda
6163124632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618088227/original.jpg	https://www.inaturalist.org/photos/618088227					2026-02-22T00:36:37Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163117320	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618277581/original.jpg	https://www.inaturalist.org/photos/618277581					2026-02-22T23:56:30Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163114730	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617310555/original.jpg	https://www.inaturalist.org/photos/617310555					2023-01-01T19:45:15Z	Miguel Rodríguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Rodríguez
6163111692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610149259/original.jpg	https://www.inaturalist.org/photos/610149259					2026-01-17T20:44:50Z	Chase Mathey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chase Mathey
6163111692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610149224/original.jpg	https://www.inaturalist.org/photos/610149224					2026-01-17T20:44:55Z	Chase Mathey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chase Mathey
6163111692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610149231/original.jpg	https://www.inaturalist.org/photos/610149231					2026-01-17T20:45:09Z	Chase Mathey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chase Mathey
6163111692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610149253/original.jpg	https://www.inaturalist.org/photos/610149253					2026-01-17T20:45:04Z	Chase Mathey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chase Mathey
6163100530	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/618277141/original.jpg	https://www.inaturalist.org/photos/618277141					2026-02-23T00:02:04Z	Julio Valencia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Valencia
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615583331/original.jpg	https://www.inaturalist.org/photos/615583331					2026-02-10T19:07:38Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615583060/original.jpg	https://www.inaturalist.org/photos/615583060					2026-02-10T19:07:16Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615582959/original.jpg	https://www.inaturalist.org/photos/615582959					2026-02-10T19:03:44Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615583210/original.jpg	https://www.inaturalist.org/photos/615583210					2026-02-10T19:07:25Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615583473/original.jpg	https://www.inaturalist.org/photos/615583473					2026-02-10T19:08:43Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615582875/original.jpg	https://www.inaturalist.org/photos/615582875					2026-02-10T19:03:37Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085023	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/605374348/original.jpg	https://www.inaturalist.org/photos/605374348					2025-12-05T16:55:38Z	David M. Gascoigne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David M. Gascoigne
6163085023	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/605374477/original.jpg	https://www.inaturalist.org/photos/605374477					2025-12-05T16:56:33Z	David M. Gascoigne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David M. Gascoigne
6163084678	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617586873/original.jpg	https://www.inaturalist.org/photos/617586873					2025-05-25T22:48:00Z	MercatorH8r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	MercatorH8r
6163078871	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/549615877/original.jpg	https://www.inaturalist.org/photos/549615877					2025-08-05T14:04:04Z	Mabelin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mabelin
