scientific_name,sources,in_cnn_dataset,sib_id,threat_status,thumbnail_url
Vireo flavoviridis,sib_caldas,False,56e7b0be83c45700544e4306,Preocupación menor (LC),http://upload.wikimedia.org/wikipedia/commons/7/73/Yellow-green_Vireo_RWD.jpg
Vireo leucophrys,dataset,True,,,
Vireo olivaceus,sib_caldas,False,56cfcb953c16479905cba805,Preocupación menor (LC),http://upload.wikimedia.org/wikipedia/commons/0/03/Vireo_olivaceus_-Madison_-Wisconsin_-USA-8.jpg
Volatinia jacarina,dataset,True,,,
Voyria tenella,dataset,True,,,
Vultur gryphus,dataset,True,,,
Wercklea ferox,dataset,True,,,
Xenelmis,sib_caldas,False,56df83de83c45700544e3c87,,https://images.phylopic.org/images/1b856960-aeb5-41fb-a70c-294884f1bb44/raster/158x204.png
Xenops rutilans,dataset,True,,,
Xiphocentron,sib_caldas,False,56df874783c45700544e3c8a,,https://v3.boldsystems.org/pics/MPBZT/09MPBZT-008%2B1255029064.JPG
Xiphocolaptes promeropirhynchus,dataset,True,,,
Xylocopa fimbriata,dataset,True,,,
Zantedeschia aethiopica,dataset,True,,,
Zelus longipes,dataset,True,,,
Zenaida auriculata,dataset|sib_caldas,True,56d05fd03c16479905cba81c,Preocupación menor (LC),http://upload.wikimedia.org/wikipedia/commons/9/9a/Aruba-Zenaida-auriculata.JPG
Zentrygon frenata,dataset,True,,,
Zimmerius chrysops,dataset,True,,,
Zingiber spectabile,dataset,True,,,
Zonotrichia capensis,dataset|sib_caldas,True,56d064433c16479905cba820,Preocupación menor (LC),http://upload.wikimedia.org/wikipedia/commons/e/eb/Zonotrichia_capensis_-Buenos_Aires%2C_Argentina-8.jpg
